시점,범죄발생장소별(1),죄종별(1),죄종별(2),데이터
2016,유흥접객업소,강력범죄,강도,75
2016,유흥접객업소,강력범죄,강간,269
2016,유흥접객업소,강력범죄,유사강간,42
2016,유흥접객업소,강력범죄,강제추행,1906
2016,유흥접객업소,강력범죄,기타 강간·강제추행등,16
2016,유흥접객업소,강력범죄,방화,43
2016,유흥접객업소,폭력범죄,상해,5128
2016,유흥접객업소,폭력범죄,폭행,10941
2016,유흥접객업소,폭력범죄,체포·감금,37
2016,유흥접객업소,폭력범죄,협박,745
2016,유흥접객업소,폭력범죄,약취·유인,11
2016,유흥접객업소,폭력범죄,폭력행위등,1335
2016,유흥접객업소,폭력범죄,공갈,523
2016,유흥접객업소,폭력범죄,손괴,2035
2016,유흥접객업소,지능범죄,소계,17035
2016,유흥접객업소,지능범죄,직무유기,3
2016,유흥접객업소,지능범죄,직권남용,5
2016,유흥접객업소,지능범죄,증수뢰,19
2016,유흥접객업소,지능범죄,통화,15
2016,유흥접객업소,지능범죄,문서·인장,275
2016,유흥접객업소,지능범죄,유가증권인지,5
2016,유흥접객업소,지능범죄,사기,15440
2016,유흥접객업소,지능범죄,횡령,1174
2016,유흥접객업소,지능범죄,배임,99
2016,유흥접객업소,풍속범죄,성풍속범죄,258
2016,유흥접객업소,풍속범죄,도박범죄,504
2016,사무실,계,소계,113617
2016,사무실,강력범죄,살인기수,2
2016,사무실,강력범죄,살인미수등,17
2016,사무실,강력범죄,강도,30
2016,사무실,강력범죄,강간,66
2016,사무실,강력범죄,유사강간,9
2016,사무실,강력범죄,강제추행,414
2016,사무실,강력범죄,기타 강간·강제추행등,2
2016,사무실,강력범죄,방화,46
2016,사무실,폭력범죄,상해,1608
2016,사무실,폭력범죄,폭행,2735
2016,사무실,폭력범죄,체포·감금,54
2016,사무실,폭력범죄,협박,608
2016,사무실,폭력범죄,폭력행위등,354
2016,사무실,폭력범죄,공갈,319
2016,사무실,폭력범죄,손괴,752
2016,사무실,지능범죄,소계,58952
2016,사무실,지능범죄,직무유기,297
2016,사무실,지능범죄,직권남용,225
2016,사무실,지능범죄,증수뢰,132
2016,사무실,지능범죄,통화,36
2016,사무실,지능범죄,문서·인장,5431
2016,사무실,지능범죄,유가증권인지,82
2016,사무실,지능범죄,사기,44093
2016,사무실,지능범죄,횡령,6919
2016,사무실,지능범죄,배임,1737
2016,사무실,풍속범죄,성풍속범죄,709
2016,사무실,풍속범죄,도박범죄,2563
2016,공장,계,소계,8650
2016,공장,강력범죄,살인기수,2
2016,공장,강력범죄,살인미수등,3
2016,공장,강력범죄,강도,3
2016,공장,강력범죄,강간,7
2016,공장,강력범죄,강제추행,46
2016,공장,강력범죄,방화,10
2016,공장,폭력범죄,상해,419
2016,공장,폭력범죄,폭행,482
2016,공장,폭력범죄,체포·감금,4
2016,공장,폭력범죄,협박,52
2016,공장,폭력범죄,폭력행위등,55
2016,공장,폭력범죄,공갈,34
2016,공장,폭력범죄,손괴,138
2016,공장,지능범죄,소계,2292
2016,공장,지능범죄,직무유기,4
2016,공장,지능범죄,직권남용,4
2016,공장,지능범죄,증수뢰,2
2016,공장,지능범죄,문서·인장,45
2016,공장,지능범죄,유가증권인지,2
2016,공장,지능범죄,사기,1606
2016,공장,지능범죄,횡령,477
2016,공장,지능범죄,배임,152
2016,공장,풍속범죄,성풍속범죄,10
2016,공장,풍속범죄,도박범죄,18
2016,"공사장,광산",계,소계,7539
2016,"공사장,광산",강력범죄,살인미수등,1
2016,"공사장,광산",강력범죄,강도,2
2016,"공사장,광산",강력범죄,강간,3
2016,"공사장,광산",강력범죄,유사강간,1
2016,"공사장,광산",강력범죄,강제추행,11
2016,"공사장,광산",강력범죄,방화,10
2016,"공사장,광산",폭력범죄,상해,277
2016,"공사장,광산",폭력범죄,폭행,342
2016,"공사장,광산",폭력범죄,체포·감금,1
2016,"공사장,광산",폭력범죄,협박,31
2016,"공사장,광산",폭력범죄,폭력행위등,70
2016,"공사장,광산",폭력범죄,공갈,44
2016,"공사장,광산",폭력범죄,손괴,188
2016,"공사장,광산",지능범죄,소계,2603
2016,"공사장,광산",지능범죄,직무유기,3
2016,"공사장,광산",지능범죄,직권남용,1
2016,"공사장,광산",지능범죄,문서·인장,31
2016,"공사장,광산",지능범죄,유가증권인지,1
2016,"공사장,광산",지능범죄,사기,2181
2016,"공사장,광산",지능범죄,횡령,358
2016,"공사장,광산",지능범죄,배임,28
2016,"공사장,광산",풍속범죄,도박범죄,1
2016,창고,계,소계,2535
2016,창고,강력범죄,살인미수등,2
2016,창고,강력범죄,강도,1
2016,창고,강력범죄,강간,6
2016,창고,강력범죄,강제추행,7
2016,창고,강력범죄,방화,10
2016,창고,폭력범죄,상해,33
2016,창고,폭력범죄,폭행,37
2016,창고,폭력범죄,체포·감금,2
2016,창고,폭력범죄,협박,5
2016,창고,폭력범죄,폭력행위등,4
2016,창고,폭력범죄,공갈,2
2016,창고,폭력범죄,손괴,62
2016,창고,지능범죄,소계,255
2016,창고,지능범죄,문서·인장,3
2016,창고,지능범죄,사기,149
2016,창고,지능범죄,횡령,98
2016,창고,지능범죄,배임,5
2016,창고,풍속범죄,성풍속범죄,3
2016,창고,풍속범죄,도박범죄,40
2016,"역,대합실",계,소계,5180
2016,"역,대합실",강력범죄,살인미수등,2
2016,"역,대합실",강력범죄,강도,1
2016,"역,대합실",강력범죄,강간,1
2016,"역,대합실",강력범죄,강제추행,293
2016,"역,대합실",강력범죄,방화,2
2016,"역,대합실",폭력범죄,상해,131
2016,"역,대합실",폭력범죄,폭행,446
2016,"역,대합실",폭력범죄,체포·감금,1
2016,"역,대합실",폭력범죄,협박,14
2016,"역,대합실",폭력범죄,약취·유인,1
2016,"역,대합실",폭력범죄,폭력행위등,25
2016,"역,대합실",폭력범죄,공갈,9
2016,"역,대합실",폭력범죄,손괴,84
2016,"역,대합실",지능범죄,소계,1217
2016,"역,대합실",지능범죄,직무유기,1
2016,"역,대합실",지능범죄,직권남용,5
2016,"역,대합실",지능범죄,증수뢰,1
2016,"역,대합실",지능범죄,통화,3
2016,"역,대합실",지능범죄,문서·인장,28
2016,"역,대합실",지능범죄,사기,284
2016,"역,대합실",지능범죄,횡령,892
2016,"역,대합실",지능범죄,배임,3
2016,"역,대합실",풍속범죄,성풍속범죄,869
2016,"역,대합실",풍속범죄,도박범죄,1
2016,지하철,계,소계,2839
2016,지하철,강력범죄,강간,1
2016,지하철,강력범죄,강제추행,786
2016,지하철,폭력범죄,상해,24
2016,지하철,폭력범죄,폭행,237
2016,지하철,폭력범죄,협박,10
2016,지하철,폭력범죄,폭력행위등,8
2016,지하철,폭력범죄,공갈,2
2016,지하철,폭력범죄,손괴,13
2016,지하철,지능범죄,소계,492
2016,지하철,지능범죄,사기,25
2016,지하철,지능범죄,횡령,467
2016,지하철,풍속범죄,성풍속범죄,533
2016,기타교통수단내,계,소계,10199
2016,기타교통수단내,강력범죄,살인기수,8
2016,기타교통수단내,강력범죄,살인미수등,5
2016,기타교통수단내,강력범죄,강도,22
2016,기타교통수단내,강력범죄,강간,135
2016,기타교통수단내,강력범죄,유사강간,16
2016,기타교통수단내,강력범죄,강제추행,957
2016,기타교통수단내,강력범죄,기타 강간·강제추행등,10
2016,기타교통수단내,강력범죄,방화,4
2016,기타교통수단내,폭력범죄,상해,233
2016,기타교통수단내,폭력범죄,폭행,1182
2016,기타교통수단내,폭력범죄,체포·감금,82
2016,기타교통수단내,폭력범죄,협박,55
2016,기타교통수단내,폭력범죄,약취·유인,4
2016,기타교통수단내,폭력범죄,폭력행위등,24
2016,기타교통수단내,폭력범죄,공갈,14
2016,기타교통수단내,폭력범죄,손괴,81
2016,기타교통수단내,지능범죄,소계,2224
2016,기타교통수단내,지능범죄,직무유기,3
2016,기타교통수단내,지능범죄,직권남용,3
2016,기타교통수단내,지능범죄,통화,7
2016,기타교통수단내,지능범죄,문서·인장,7
2016,기타교통수단내,지능범죄,사기,553
2016,기타교통수단내,지능범죄,횡령,1651
2016,기타교통수단내,풍속범죄,성풍속범죄,212
2016,기타교통수단내,풍속범죄,도박범죄,2
2016,흥행장,계,소계,1260
2016,흥행장,강력범죄,강간,4
2016,흥행장,강력범죄,강제추행,53
2016,흥행장,폭력범죄,상해,42
2016,흥행장,폭력범죄,폭행,96
2016,흥행장,폭력범죄,체포·감금,1
2016,흥행장,폭력범죄,협박,3
2016,흥행장,폭력범죄,폭력행위등,15
2016,흥행장,폭력범죄,공갈,2
2016,흥행장,폭력범죄,손괴,23
2016,흥행장,지능범죄,소계,272
2016,흥행장,지능범죄,증수뢰,1
2016,흥행장,지능범죄,통화,1
2016,흥행장,지능범죄,문서·인장,46
2016,흥행장,지능범죄,사기,114
2016,흥행장,지능범죄,횡령,107
2016,흥행장,지능범죄,배임,3
2016,흥행장,풍속범죄,성풍속범죄,8
2016,흥행장,풍속범죄,도박범죄,14
2016,유원지,계,소계,5677
2016,유원지,강력범죄,살인기수,4
2016,유원지,강력범죄,살인미수등,5
2016,유원지,강력범죄,강도,7
2016,유원지,강력범죄,강간,24
2016,유원지,강력범죄,유사강간,3
2016,유원지,강력범죄,강제추행,222
2016,유원지,강력범죄,기타 강간·강제추행등,2
2016,유원지,강력범죄,방화,19
2016,유원지,폭력범죄,상해,496
2016,유원지,폭력범죄,폭행,1175
2016,유원지,폭력범죄,체포·감금,1
2016,유원지,폭력범죄,협박,63
2016,유원지,폭력범죄,약취·유인,3
2016,유원지,폭력범죄,폭력행위등,206
2016,유원지,폭력범죄,공갈,28
2016,유원지,폭력범죄,손괴,129
2016,유원지,지능범죄,소계,1045
2016,유원지,지능범죄,직권남용,2
2016,유원지,지능범죄,통화,2
2016,유원지,지능범죄,문서·인장,5
2016,유원지,지능범죄,사기,499
2016,유원지,지능범죄,횡령,534
2016,유원지,지능범죄,배임,3
2016,유원지,풍속범죄,성풍속범죄,130
2016,유원지,풍속범죄,도박범죄,26
2016,학교,계,소계,5084
2016,학교,강력범죄,살인미수등,1
2016,학교,강력범죄,강도,3
2016,학교,강력범죄,강간,25
2016,학교,강력범죄,유사강간,12
2016,학교,강력범죄,강제추행,276
2016,학교,강력범죄,기타 강간·강제추행등,6
2016,학교,강력범죄,방화,4
2016,학교,폭력범죄,상해,480
2016,학교,폭력범죄,폭행,554
2016,학교,폭력범죄,체포·감금,8
2016,학교,폭력범죄,협박,64
2016,학교,폭력범죄,약취·유인,5
2016,학교,폭력범죄,폭력행위등,137
2016,학교,폭력범죄,공갈,80
2016,학교,폭력범죄,손괴,84
2016,학교,지능범죄,소계,549
2016,학교,지능범죄,직무유기,16
2016,학교,지능범죄,직권남용,10
2016,학교,지능범죄,증수뢰,6
2016,학교,지능범죄,통화,3
2016,학교,지능범죄,문서·인장,53
2016,학교,지능범죄,사기,227
2016,학교,지능범죄,횡령,218
2016,학교,지능범죄,배임,16
2016,학교,풍속범죄,성풍속범죄,121
2016,학교,풍속범죄,도박범죄,2
2016,금융기관,계,소계,17904
2016,금융기관,강력범죄,살인미수등,1
2016,금융기관,강력범죄,강도,3
2016,금융기관,강력범죄,강제추행,13
2016,금융기관,강력범죄,방화,2
2016,금융기관,폭력범죄,상해,17
2016,금융기관,폭력범죄,폭행,72
2016,금융기관,폭력범죄,체포·감금,1
2016,금융기관,폭력범죄,협박,8
2016,금융기관,폭력범죄,폭력행위등,3
2016,금융기관,폭력범죄,공갈,31
2016,금융기관,폭력범죄,손괴,67
2016,금융기관,지능범죄,소계,10304
2016,금융기관,지능범죄,직무유기,3
2016,금융기관,지능범죄,직권남용,2
2016,금융기관,지능범죄,증수뢰,2
2016,금융기관,지능범죄,통화,975
2016,금융기관,지능범죄,문서·인장,191
2016,금융기관,지능범죄,유가증권인지,18
2016,금융기관,지능범죄,사기,8274
2016,금융기관,지능범죄,횡령,758
2016,금융기관,지능범죄,배임,81
2016,금융기관,풍속범죄,성풍속범죄,9
2016,금융기관,풍속범죄,도박범죄,6
2016,의료기관,계,소계,9579
2016,의료기관,강력범죄,살인기수,6
2016,의료기관,강력범죄,살인미수등,8
2016,의료기관,강력범죄,강도,5
2016,의료기관,강력범죄,강간,11
2016,의료기관,강력범죄,유사강간,12
2016,의료기관,강력범죄,강제추행,220
2016,의료기관,강력범죄,기타 강간·강제추행등,1
2016,의료기관,강력범죄,방화,9
2016,의료기관,폭력범죄,상해,412
2016,의료기관,폭력범죄,폭행,1019
2016,의료기관,폭력범죄,체포·감금,53
2016,의료기관,폭력범죄,협박,132
2016,의료기관,폭력범죄,약취·유인,3
2016,의료기관,폭력범죄,폭력행위등,54
2016,의료기관,폭력범죄,공갈,36
2016,의료기관,폭력범죄,손괴,109
2016,의료기관,지능범죄,소계,2043
2016,의료기관,지능범죄,직권남용,4
2016,의료기관,지능범죄,증수뢰,1
2016,의료기관,지능범죄,통화,3
2016,의료기관,지능범죄,문서·인장,82
2016,의료기관,지능범죄,사기,1694
2016,의료기관,지능범죄,횡령,245
2016,의료기관,지능범죄,배임,14
2016,의료기관,풍속범죄,성풍속범죄,28
2016,의료기관,풍속범죄,도박범죄,4
2016,종교기관,계,소계,2691
2016,종교기관,강력범죄,살인기수,2
2016,종교기관,강력범죄,살인미수등,2
2016,종교기관,강력범죄,강도,1
2016,종교기관,강력범죄,강간,12
2016,종교기관,강력범죄,유사강간,2
2016,종교기관,강력범죄,강제추행,38
2016,종교기관,강력범죄,기타 강간·강제추행등,2
2016,종교기관,강력범죄,방화,14
2016,종교기관,폭력범죄,상해,102
2016,종교기관,폭력범죄,폭행,185
2016,종교기관,폭력범죄,체포·감금,7
2016,종교기관,폭력범죄,협박,35
2016,종교기관,폭력범죄,약취·유인,1
2016,종교기관,폭력범죄,폭력행위등,48
2016,종교기관,폭력범죄,공갈,13
2016,종교기관,폭력범죄,손괴,123
2016,종교기관,지능범죄,소계,399
2016,종교기관,지능범죄,증수뢰,2
2016,종교기관,지능범죄,통화,1
2016,종교기관,지능범죄,문서·인장,43
2016,종교기관,지능범죄,사기,239
2016,종교기관,지능범죄,횡령,91
2016,종교기관,지능범죄,배임,23
2016,종교기관,풍속범죄,성풍속범죄,13
2016,종교기관,풍속범죄,도박범죄,3
2016,산야,계,소계,8429
2016,산야,강력범죄,살인기수,10
2016,산야,강력범죄,살인미수등,5
2016,산야,강력범죄,강도,6
2016,산야,강력범죄,강간,24
2016,산야,강력범죄,유사강간,1
2016,산야,강력범죄,강제추행,34
2016,산야,강력범죄,기타 강간·강제추행등,4
2016,산야,강력범죄,방화,9
2016,산야,폭력범죄,상해,211
2016,산야,폭력범죄,폭행,187
2016,산야,폭력범죄,체포·감금,3
2016,산야,폭력범죄,협박,47
2016,산야,폭력범죄,폭력행위등,43
2016,산야,폭력범죄,공갈,12
2016,산야,폭력범죄,손괴,1103
2016,산야,지능범죄,소계,613
2016,산야,지능범죄,직무유기,14
2016,산야,지능범죄,직권남용,5
2016,산야,지능범죄,통화,1
2016,산야,지능범죄,문서·인장,24
2016,산야,지능범죄,사기,453
2016,산야,지능범죄,횡령,99
2016,산야,지능범죄,배임,17
2016,산야,풍속범죄,성풍속범죄,9
2016,산야,풍속범죄,도박범죄,19
2016,해상,계,소계,16266
2016,해상,강력범죄,살인기수,5
2016,해상,강력범죄,살인미수등,1
2016,해상,강력범죄,강제추행,1
2016,해상,강력범죄,방화,2
2016,해상,폭력범죄,상해,35
2016,해상,폭력범죄,폭행,50
2016,해상,폭력범죄,체포·감금,1
2016,해상,폭력범죄,협박,2
2016,해상,폭력범죄,폭력행위등,3
2016,해상,폭력범죄,손괴,75
2016,해상,지능범죄,소계,559
2016,해상,지능범죄,문서·인장,40
